neighbourhood,calculated_host_listings_count,availability_365,room_type_num,neighbourhood_group_num,price
0.004545454545454545,0.0,0.0,0.5,0.25,75
0.08636363636363636,0.0,0.3150684931506849,0.5,0.25,65
0.0,0.0,0.0,0.0,0.0,210
0.18636363636363634,0.009202453987730062,0.021917808219178082,0.5,0.25,40
0.06363636363636363,0.006134969325153375,0.536986301369863,0.5,0.0,65
0.1909090909090909,0.003067484662576687,0.16164383561643836,0.0,0.0,329
0.06363636363636363,0.006134969325153375,0.13972602739726028,0.5,0.0,79
0.18636363636363634,0.049079754601226995,0.7342465753424657,0.5,0.25,50
0.6818181818181818,0.0,1.0,0.5,0.25,89
0.18636363636363634,0.12883435582822086,0.39452054794520547,0.5,0.25,47
0.049999999999999996,0.0,0.9205479452054794,0.0,0.0,600
0.17727272727272728,0.0,0.0410958904109589,0.0,0.25,160
0.1590909090909091,0.0,0.1780821917808219,0.5,0.25,75
0.08636363636363636,0.0,0.0,0.5,0.25,50
0.08636363636363636,0.0,0.5287671232876713,0.5,0.25,90
0.16363636363636364,0.003067484662576687,0.0,0.0,0.5,175
0.11363636363636363,1.0,0.9780821917808219,0.0,0.0,240
0.18181818181818182,0.0,0.024657534246575342,0.0,0.0,210
0.3727272727272727,0.003067484662576687,0.0,0.0,0.5,135
0.16818181818181818,0.0,0.4410958904109589,0.0,0.5,199
0.06363636363636363,0.0,0.0,0.5,0.0,63
0.18636363636363634,0.0,0.0,0.5,0.25,70
0.16818181818181818,0.003067484662576687,0.24657534246575344,0.5,0.5,135
0.18636363636363634,0.0,0.0,0.5,0.25,35
0.013636363636363636,0.003067484662576687,0.4410958904109589,0.5,0.0,159
0.3727272727272727,0.0,0.1095890410958904,0.0,0.5,100
0.10909090909090909,0.0,0.15342465753424658,0.0,0.0,140
0.013636363636363636,0.003067484662576687,0.016438356164383564,0.0,0.0,175
0.02727272727272727,0.003067484662576687,0.5178082191780822,0.0,0.25,172
0.08636363636363636,0.0,0.0,0.0,0.25,150
0.1590909090909091,0.009202453987730062,0.9095890410958904,0.5,0.25,52
0.08181818181818182,0.0,0.0,0.0,0.25,80
0.1590909090909091,0.0,0.0,0.5,0.25,40
0.1909090909090909,0.0,0.0684931506849315,0.5,0.0,100
0.08181818181818182,0.0,0.0,0.5,0.25,48
0.08181818181818182,0.0,0.11506849315068493,0.0,0.25,155
0.20909090909090908,0.0,0.019178082191780823,0.0,0.5,99
0.13636363636363635,0.0,0.0,0.0,0.0,150
0.08181818181818182,0.006134969325153375,0.0,0.5,0.25,51
0.022727272727272728,0.0,0.8986301369863013,0.0,0.0,150
0.2636363636363636,0.0,0.9123287671232877,0.5,0.25,72
0.18636363636363634,0.0,0.0,0.5,0.25,45
0.08636363636363636,0.0,0.0,0.0,0.25,125
0.2545454545454545,0.06134969325153374,0.852054794520548,0.0,0.25,193
0.05909090909090909,0.003067484662576687,0.0136986301369863,0.5,0.0,145
0.1590909090909091,0.0,0.2410958904109589,0.5,0.25,200
0.08636363636363636,0.0,0.0,0.5,0.25,50
0.2590909090909091,0.0,0.005479452054794521,0.5,0.0,50
0.013636363636363636,0.0,0.0,0.5,0.0,75
0.08181818181818182,0.003067484662576687,0.2273972602739726,0.5,0.25,63
0.02727272727272727,0.0,0.7424657534246576,0.0,0.25,150
0.06363636363636363,0.024539877300613498,1.0,0.5,0.0,69
0.1590909090909091,0.003067484662576687,0.008219178082191782,0.5,0.25,40
0.09545454545454544,0.012269938650306749,0.0,0.5,0.0,149
0.08636363636363636,0.0,0.0,0.0,0.25,220
0.1409090909090909,0.0,0.7287671232876712,0.0,0.25,150
0.20909090909090908,0.024539877300613498,1.0,0.5,0.5,80
0.031818181818181815,0.0,0.19452054794520549,0.0,0.0,140
0.06363636363636363,0.0,0.0,0.0,0.0,150
0.1590909090909091,0.0,0.9506849315068493,0.0,0.25,300
0.01818181818181818,0.0,0.0,0.0,0.0,129
0.05909090909090909,0.0,0.0027397260273972603,0.5,0.0,250
0.10454545454545454,0.0,0.11232876712328767,0.0,0.0,290
0.08181818181818182,0.0,0.0,0.0,0.25,120
0.004545454545454545,0.0,0.0,0.0,0.25,150
0.21818181818181817,0.003067484662576687,0.9643835616438357,0.0,0.5,750
0.05909090909090909,0.0,0.0,0.0,0.0,153
0.1590909090909091,0.0,0.08767123287671233,0.5,0.25,30
0.09545454545454544,0.0,0.13972602739726028,0.0,0.0,200
0.35454545454545455,0.0,0.8575342465753425,0.0,0.5,75
0.1590909090909091,0.003067484662576687,0.4849315068493151,0.5,0.25,120
0.06363636363636363,0.003067484662576687,0.0,0.5,0.0,57
0.08181818181818182,0.0,0.0,0.5,0.25,50
0.37727272727272726,0.003067484662576687,0.715068493150685,0.5,0.25,62
0.09545454545454544,0.009202453987730062,0.4383561643835616,0.5,0.0,61
0.09545454545454544,0.1411042944785276,0.8136986301369863,0.0,0.0,650
0.06363636363636363,0.0,0.0,0.5,0.0,50
0.0,0.0,0.0,0.0,0.0,215
0.1590909090909091,0.003067484662576687,0.25753424657534246,0.0,0.25,81
0.3181818181818182,0.0,0.5150684931506849,0.5,0.25,50
0.09999999999999999,0.0,0.0,0.0,0.25,75
0.8045454545454545,0.0,0.19726027397260273,0.0,1.0,125
0.4818181818181818,0.003067484662576687,0.0410958904109589,0.0,0.5,160
0.5454545454545454,0.0,0.005479452054794521,0.5,0.25,35
0.20909090909090908,0.0,0.4602739726027397,0.5,0.5,29
0.36818181818181817,0.006134969325153375,0.263013698630137,0.5,0.25,100
0.11363636363636363,0.0,0.5589041095890411,0.5,0.0,98
0.10909090909090909,0.0,0.0,0.0,0.0,275
0.17727272727272728,0.0,0.6,0.0,0.25,100
0.08636363636363636,0.0,0.0,0.5,0.25,80
0.17272727272727273,0.0,0.9698630136986301,0.0,0.25,150
0.02727272727272727,0.003067484662576687,0.0,0.5,0.25,70
0.09545454545454544,0.0,0.0136986301369863,0.5,0.0,95
0.10454545454545454,0.2914110429447853,0.9643835616438357,0.0,0.0,550
0.13636363636363635,0.0,0.7232876712328767,0.0,0.0,500
0.4818181818181818,0.0,0.0,0.5,0.5,25
0.08181818181818182,0.0,0.13972602739726028,0.0,0.25,250
0.3818181818181818,0.0,0.0,0.0,0.25,175
0.18181818181818182,0.003067484662576687,0.0027397260273972603,0.5,0.0,112
0.19999999999999998,0.0,0.32054794520547947,0.0,0.25,100
0.08181818181818182,0.003067484662576687,1.0,0.5,0.25,125
0.08181818181818182,0.003067484662576687,0.8547945205479452,0.5,0.25,125
0.20909090909090908,0.006134969325153375,0.12328767123287672,0.5,0.5,56
0.08181818181818182,0.0,0.0,0.5,0.25,40
0.4636363636363636,0.0,0.0,0.0,0.5,159
0.09545454545454544,0.003067484662576687,0.15342465753424658,0.0,0.0,151
0.10454545454545454,0.0,0.0,0.0,0.0,250
0.4818181818181818,0.0,0.0273972602739726,0.0,0.5,170
0.08181818181818182,0.0,0.0,0.5,0.25,44
0.19999999999999998,0.0,0.0,0.0,0.25,140
0.08636363636363636,0.003067484662576687,0.0,0.0,0.25,275
0.10909090909090909,0.0,0.0,0.5,0.0,75
0.08636363636363636,0.015337423312883437,0.5863013698630137,0.5,0.25,100
0.2636363636363636,0.0,0.0,0.0,0.25,125
0.10909090909090909,0.0,0.0,0.0,0.0,99
0.2545454545454545,0.0,0.0,0.5,0.25,102
0.004545454545454545,0.0,0.11506849315068493,0.0,0.25,150
0.031818181818181815,0.0,0.4931506849315069,0.5,0.0,95
0.06363636363636363,0.0,0.0,0.5,0.0,200
0.0,0.0,0.0,0.0,0.0,180
0.08181818181818182,0.003067484662576687,0.26575342465753427,0.0,0.25,550
0.11818181818181818,0.0,0.0,0.0,0.0,185
0.18636363636363634,0.009202453987730062,0.17534246575342466,0.5,0.25,60
0.1409090909090909,0.0,0.0,0.0,0.25,195
0.11818181818181818,0.0,0.0,0.5,0.0,74
0.17727272727272728,0.006134969325153375,0.0547945205479452,0.5,0.25,50
0.02727272727272727,0.0,0.0,0.5,0.25,45
0.22727272727272727,0.003067484662576687,0.0,0.5,0.0,99
0.08181818181818182,0.003067484662576687,0.0,0.0,0.25,126
0.4954545454545454,0.0,0.7698630136986302,0.0,0.5,359
0.08636363636363636,0.003067484662576687,1.0,0.5,0.25,157
0.08181818181818182,0.03067484662576687,0.9315068493150686,0.5,0.25,95
0.5363636363636364,0.003067484662576687,0.9753424657534246,0.0,1.0,289
0.1318181818181818,0.0,0.016438356164383564,0.0,0.0,170
0.16818181818181818,0.0,0.9178082191780822,0.0,0.5,215
0.39545454545454545,0.0,0.008219178082191782,0.5,0.5,85
0.20909090909090908,0.0,0.1095890410958904,0.0,0.5,245
0.06363636363636363,0.0,0.11232876712328767,0.0,0.0,75
0.004545454545454545,0.0,0.2547945205479452,0.0,0.25,75
0.0,0.0,0.0,0.0,0.0,310
0.2318181818181818,0.0,0.052054794520547946,0.0,0.25,99
0.0,0.0,0.0,0.0,0.0,60
0.18636363636363634,0.003067484662576687,0.0,0.5,0.25,155
0.09545454545454544,0.03374233128834356,0.6876712328767123,0.0,0.0,99
0.04090909090909091,0.0,0.7232876712328767,0.5,0.25,70
0.18636363636363634,0.0,0.0136986301369863,0.0,0.25,100
0.07727272727272727,0.003067484662576687,0.7863013698630137,0.0,0.25,155
0.10909090909090909,0.0,0.0,0.0,0.0,179
0.08181818181818182,0.018404907975460124,0.7616438356164383,0.5,0.25,47
0.17727272727272728,0.0,0.0,0.5,0.25,35
0.20909090909090908,0.0,0.8164383561643835,0.0,0.5,160
0.10454545454545454,0.0,0.1315068493150685,0.0,0.0,220
0.08181818181818182,0.02147239263803681,0.5945205479452055,0.5,0.25,60
0.4818181818181818,0.0,0.0,0.0,0.5,65
0.509090909090909,0.0,0.4931506849315069,0.5,0.5,60
0.08181818181818182,0.006134969325153375,0.043835616438356165,0.5,0.25,57
0.20909090909090908,0.009202453987730062,0.0,0.5,0.5,108
0.05909090909090909,0.0,0.0,0.0,0.0,157
0.18636363636363634,0.0,0.20273972602739726,0.5,0.25,60
0.08181818181818182,0.0,0.24383561643835616,0.5,0.25,140
0.20909090909090908,0.0,0.9863013698630138,0.0,0.5,115
0.10454545454545454,0.0,0.7945205479452054,0.0,0.0,1200
0.18636363636363634,0.0,0.0,0.5,0.25,45
0.0,0.0,0.0,0.0,0.0,103
0.17272727272727273,0.0,0.21643835616438356,0.0,0.25,146
0.1590909090909091,0.003067484662576687,0.0,0.5,0.25,80
0.08636363636363636,0.0,0.0,0.0,0.25,140
0.15,0.003067484662576687,0.9342465753424658,0.0,0.25,98
0.09545454545454544,0.0,0.10684931506849316,0.0,0.0,200
0.08181818181818182,0.0,0.0,0.0,0.25,91
0.06363636363636363,0.0,0.0,0.5,0.0,70
0.00909090909090909,0.0,0.0,0.0,0.5,106
0.0,0.0,0.0,0.5,0.0,53
0.03636363636363636,0.0,0.0,0.0,0.0,195
0.17727272727272728,0.0,0.0,0.0,0.25,64
0.00909090909090909,0.003067484662576687,0.0,0.5,0.5,55
0.01818181818181818,0.0,0.0,0.0,0.0,93
0.004545454545454545,0.0,0.9726027397260274,0.0,0.25,400
0.17727272727272728,0.0,0.0,0.5,0.25,75
0.20909090909090908,0.003067484662576687,0.0,0.5,0.5,70
0.07272727272727272,0.0,0.1506849315068493,0.0,0.0,191
0.013636363636363636,0.0,0.0,0.5,0.0,80
0.15,0.0,0.27945205479452057,0.0,0.25,165
0.8727272727272727,0.003067484662576687,0.736986301369863,0.5,0.25,45
0.06363636363636363,0.0,0.24657534246575344,0.0,0.0,175
0.013636363636363636,0.0,0.2273972602739726,0.5,0.0,9999
0.45454545454545453,0.0,0.663013698630137,0.0,0.25,375
0.08636363636363636,0.0,0.0,0.0,0.25,225
0.08181818181818182,0.0,0.0,0.5,0.25,51
0.18636363636363634,0.003067484662576687,0.8273972602739726,0.5,0.25,50
0.0,0.0,0.810958904109589,0.0,0.0,499
0.09545454545454544,0.0,1.0,0.0,0.0,300
0.02727272727272727,0.0,0.24657534246575344,0.5,0.25,225
0.08636363636363636,0.003067484662576687,0.04657534246575343,0.0,0.25,146
0.1590909090909091,0.0,0.0,0.5,0.25,90
0.013636363636363636,0.009202453987730062,0.18356164383561643,0.5,0.0,90
0.045454545454545456,0.2914110429447853,0.852054794520548,0.0,0.0,250
0.01818181818181818,0.009202453987730062,0.5452054794520548,0.5,0.0,65
0.0,0.0,0.5397260273972603,0.5,0.0,150
0.08636363636363636,0.003067484662576687,0.10410958904109589,0.5,0.25,65
0.2818181818181818,0.0,0.03561643835616438,0.5,0.0,55
0.08636363636363636,0.006134969325153375,0.6273972602739726,0.0,0.25,585
0.7,0.003067484662576687,0.6493150684931507,0.5,0.75,72
0.05909090909090909,0.0,0.22465753424657534,0.0,0.0,200
0.05909090909090909,0.0,0.0,0.0,0.0,235
0.1590909090909091,0.0,0.0,0.5,0.25,105
0.46818181818181814,0.0,0.0,0.0,1.0,85
0.08636363636363636,0.0,0.1178082191780822,0.5,0.25,75
0.08636363636363636,0.006134969325153375,0.9095890410958904,0.5,0.25,71
0.5681818181818181,0.006134969325153375,0.0,0.5,0.25,60
0.10909090909090909,0.0,0.0410958904109589,0.0,0.0,122
0.2818181818181818,0.0,0.8383561643835616,0.0,0.0,129
0.01818181818181818,0.0,0.057534246575342465,0.5,0.0,140
0.1409090909090909,0.003067484662576687,0.0,1.0,0.25,78
0.08181818181818182,0.03987730061349693,0.0,1.0,0.25,30
0.2636363636363636,0.0,0.0,0.5,0.25,40
0.09999999999999999,0.03680981595092024,0.8027397260273973,0.5,0.25,60
0.1590909090909091,0.0,0.0,0.5,0.25,55
0.08181818181818182,0.009202453987730062,0.8246575342465754,0.5,0.25,60
0.06363636363636363,0.003067484662576687,0.2958904109589041,0.0,0.0,90
0.09545454545454544,0.0,0.4876712328767123,0.5,0.0,150
0.00909090909090909,0.0,1.0,0.5,0.5,149
0.06363636363636363,0.0,0.1452054794520548,0.0,0.0,200
0.004545454545454545,0.0,0.07397260273972603,0.5,0.25,150
0.10909090909090909,0.11656441717791412,0.9068493150684932,0.0,0.0,195
0.05909090909090909,0.0,0.726027397260274,0.0,0.0,250
0.2409090909090909,0.0,0.0,0.0,0.25,150
0.2636363636363636,0.003067484662576687,0.24383561643835616,0.5,0.25,180
0.013636363636363636,0.0,0.0,0.0,0.0,140
0.06363636363636363,0.0,0.0,0.5,0.0,50
0.8227272727272726,0.0,0.6356164383561644,0.5,1.0,37
0.09545454545454544,0.2914110429447853,0.9068493150684932,0.0,0.0,250
0.3409090909090909,0.0,0.0,0.0,0.25,150
0.08636363636363636,0.003067484662576687,0.42191780821917807,0.5,0.25,65
0.2727272727272727,0.003067484662576687,1.0,0.0,0.5,99
0.18636363636363634,0.0,0.2054794520547945,0.5,0.25,115
0.045454545454545456,0.0,0.049315068493150684,0.0,0.0,350
0.08636363636363636,0.0,0.0136986301369863,0.5,0.25,65
0.01818181818181818,0.0,0.8410958904109589,0.0,0.0,175
0.10454545454545454,0.0,0.0,0.5,0.0,250
0.11363636363636363,0.2914110429447853,0.9178082191780822,0.0,0.0,155
0.18636363636363634,0.0,0.0,0.5,0.25,65
0.19999999999999998,0.0,0.0,0.5,0.25,69
0.0,0.0,0.6273972602739726,0.0,0.0,285
0.2636363636363636,0.0,0.0,0.5,0.25,49
0.08181818181818182,0.0,0.021917808219178082,0.0,0.25,95
0.08636363636363636,0.0,0.0,0.0,0.25,88
0.2818181818181818,0.0,0.08493150684931507,0.5,0.0,87
0.08636363636363636,0.0,0.8767123287671232,0.0,0.25,175
0.00909090909090909,0.003067484662576687,0.9835616438356164,0.5,0.5,70
0.2909090909090909,0.0,0.0273972602739726,0.0,0.25,250
0.2863636363636364,0.0,0.0,0.0,0.75,77
0.2818181818181818,0.0,0.4767123287671233,0.5,0.0,47
0.04090909090909091,0.0,0.40821917808219177,0.0,0.25,85
0.2636363636363636,0.006134969325153375,0.7232876712328767,0.5,0.25,55
0.6681818181818181,0.0,0.9287671232876712,0.0,1.0,250
0.1909090909090909,0.14723926380368096,0.9972602739726028,0.0,0.0,200
0.16818181818181818,0.003067484662576687,0.0136986301369863,1.0,0.5,30
0.10909090909090909,0.0,0.0,0.5,0.0,110
0.16818181818181818,0.0,0.0,0.0,0.5,200
0.08636363636363636,0.0,0.0,0.0,0.25,125
0.11363636363636363,0.0,0.0,0.5,0.0,189
0.08636363636363636,0.0,0.0,0.0,0.25,499
0.40454545454545454,0.0,0.34794520547945207,0.0,0.25,98
0.37727272727272726,0.0,0.3232876712328767,0.0,0.25,110
0.00909090909090909,0.024539877300613498,0.7753424657534247,0.5,0.5,60
0.09545454545454544,0.1411042944785276,0.9726027397260274,0.5,0.0,62
0.08181818181818182,0.0,0.0,0.0,0.25,115
0.07272727272727272,0.006134969325153375,0.0,0.0,0.0,275
0.0,0.0,0.0,0.0,0.0,150
0.19999999999999998,0.0,0.8082191780821918,0.0,0.25,250
0.004545454545454545,0.0,0.0,0.0,0.25,100
0.2590909090909091,0.0,0.008219178082191782,0.0,0.0,135
0.00909090909090909,0.0,0.0,0.0,0.5,200
0.013636363636363636,0.0,1.0,0.0,0.0,2000
0.08181818181818182,0.003067484662576687,0.863013698630137,0.0,0.25,140
0.08181818181818182,0.0,0.4904109589041096,0.5,0.25,125
0.4636363636363636,0.0,0.9643835616438357,0.0,0.5,105
0.45909090909090905,0.0,0.7698630136986302,0.0,0.5,400
0.00909090909090909,0.0,0.0,0.5,0.5,50
0.38636363636363635,0.0,0.4602739726027397,0.0,1.0,150
0.013636363636363636,0.0,0.0,0.5,0.0,75
0.08181818181818182,0.006134969325153375,0.7041095890410959,0.5,0.25,45
0.2636363636363636,0.0,0.0,0.5,0.25,30
0.20909090909090908,0.003067484662576687,0.23013698630136986,0.5,0.5,60
0.08181818181818182,0.0,0.0,0.5,0.25,33
0.35,0.0,0.0027397260273972603,0.5,0.5,35
0.13636363636363635,0.0,1.0,0.0,0.0,750
0.02727272727272727,0.0,0.0,0.0,0.25,179
0.00909090909090909,0.0,0.0,0.0,0.5,150
0.08181818181818182,0.0,0.0,0.5,0.25,36
0.08636363636363636,0.0,0.0,0.5,0.25,90
0.00909090909090909,0.0,0.049315068493150684,0.0,0.5,144
0.031818181818181815,0.2914110429447853,0.5835616438356165,0.0,0.0,360
0.09545454545454544,0.0,0.3780821917808219,0.0,0.0,150
0.18636363636363634,0.0,0.09863013698630137,0.5,0.25,69
0.013636363636363636,0.0,0.0,0.5,0.0,40
0.045454545454545456,0.0,0.18082191780821918,0.0,0.0,320
0.10454545454545454,0.0,1.0,0.0,0.0,170
0.09545454545454544,0.0,0.024657534246575342,0.0,0.0,190
0.08636363636363636,0.0,0.0,0.0,0.25,175
0.004545454545454545,0.015337423312883437,0.0,0.0,0.25,70
0.0,0.0,0.0,0.0,0.0,175
0.4909090909090909,0.0,0.8712328767123287,0.0,1.0,120
0.1590909090909091,0.0,0.0,0.0,0.25,150
0.13636363636363635,0.0,0.12328767123287672,0.5,0.0,150
0.18636363636363634,0.0,0.0,0.5,0.25,39
0.6818181818181818,0.0,0.0,0.0,0.25,80
0.08181818181818182,0.003067484662576687,0.9835616438356164,0.0,0.25,150
0.11363636363636363,1.0,0.8328767123287671,0.0,0.0,214
0.06363636363636363,0.0,0.7835616438356164,0.0,0.0,300
0.08181818181818182,0.027607361963190184,1.0,0.5,0.25,50
0.05909090909090909,0.0,0.0,0.0,0.0,120
0.17727272727272728,0.012269938650306749,0.6082191780821918,0.5,0.25,57
0.031818181818181815,0.0,0.0,0.0,0.0,135
0.06363636363636363,0.003067484662576687,0.0,0.0,0.0,203
0.19999999999999998,0.0,0.4904109589041096,0.5,0.25,1750
0.4318181818181818,0.018404907975460124,0.0027397260273972603,0.5,0.5,33
0.00909090909090909,0.0,0.9835616438356164,0.5,0.5,103
0.1590909090909091,0.0,0.3835616438356164,0.0,0.25,114
0.08181818181818182,0.0,0.0,0.5,0.25,71
0.08636363636363636,0.0,0.810958904109589,0.0,0.25,305
0.08636363636363636,0.003067484662576687,0.0,0.5,0.25,70
0.049999999999999996,0.0,0.0821917808219178,0.5,0.0,79
0.08636363636363636,0.0,0.0,0.5,0.25,80
0.18636363636363634,0.009202453987730062,0.5397260273972603,0.0,0.25,85
0.09545454545454544,0.0,0.24383561643835616,0.0,0.0,175
0.32727272727272727,0.0,0.0,0.0,0.5,85
0.05909090909090909,0.0,0.0,0.0,0.0,170
0.18636363636363634,0.0,0.24383561643835616,0.5,0.25,35
0.18636363636363634,0.018404907975460124,0.3835616438356164,0.5,0.25,71
0.1909090909090909,0.15030674846625766,0.8684931506849315,0.0,0.0,111
0.2545454545454545,0.0,0.936986301369863,0.5,0.25,100
0.08181818181818182,0.003067484662576687,0.1643835616438356,0.5,0.25,220
0.08181818181818182,0.027607361963190184,1.0,0.5,0.25,38
0.5727272727272728,0.0,0.9506849315068493,0.0,0.5,138
0.1409090909090909,0.0,0.0,0.0,0.25,225
0.39545454545454545,0.0,0.2876712328767123,0.5,0.5,60
0.12727272727272726,0.0,0.0,0.5,0.0,79
0.06363636363636363,0.0,0.0,0.5,0.0,75
0.13636363636363635,0.0,0.0,0.0,0.0,102
0.18636363636363634,0.009202453987730062,0.5150684931506849,0.5,0.25,55
0.08181818181818182,0.0,0.0,0.5,0.25,50
0.40454545454545454,0.0,0.5945205479452055,0.0,0.25,130
0.031818181818181815,0.0,0.22465753424657534,0.0,0.0,300
0.2636363636363636,0.003067484662576687,0.0,1.0,0.25,40
0.031818181818181815,0.10122699386503069,0.9287671232876712,0.0,0.0,155
0.40454545454545454,0.0,0.5917808219178082,0.0,0.25,99
0.18636363636363634,0.0,0.008219178082191782,0.0,0.25,120
0.22272727272727272,0.0,0.008219178082191782,1.0,0.0,56
0.07272727272727272,0.0,0.016438356164383564,0.5,0.0,150
0.08636363636363636,0.006134969325153375,0.9671232876712329,0.0,0.25,531
0.05909090909090909,0.0,0.4876712328767123,0.0,0.0,350
0.004545454545454545,0.0,0.005479452054794521,0.5,0.25,50
0.08181818181818182,0.0,0.24657534246575344,0.5,0.25,107
0.004545454545454545,0.0,0.273972602739726,0.5,0.25,100
0.06363636363636363,0.0,0.6383561643835617,0.0,0.0,200
0.6681818181818181,0.0,0.0547945205479452,0.0,1.0,60
0.013636363636363636,0.0,0.5150684931506849,0.5,0.0,94
0.0,0.0,0.0,0.5,0.0,98
0.13636363636363635,0.0,0.005479452054794521,0.0,0.0,165
0.11363636363636363,0.0,0.23835616438356164,0.0,0.0,200
0.4318181818181818,0.003067484662576687,0.11232876712328767,0.5,0.5,65
0.4318181818181818,0.0,0.24383561643835616,0.5,0.5,85
0.0,0.0,0.038356164383561646,0.0,0.0,167
0.08181818181818182,0.009202453987730062,0.5178082191780822,0.5,0.25,70
0.13636363636363635,0.0,0.7013698630136986,0.5,0.0,125
0.1590909090909091,0.0,0.2602739726027397,0.0,0.25,150
0.2590909090909091,0.0,0.0,0.5,0.0,70
0.08636363636363636,0.0,0.1178082191780822,0.0,0.25,305
0.05909090909090909,0.0,0.452054794520548,0.0,0.0,190
0.18181818181818182,0.0,0.0,0.0,0.0,275
0.0,0.006134969325153375,0.9342465753424658,0.5,0.0,90
0.06818181818181818,0.006134969325153375,0.715068493150685,0.5,0.75,22
0.16818181818181818,0.0,0.0,0.0,0.5,125
0.08181818181818182,0.0,0.0,0.5,0.25,105
0.08181818181818182,0.003067484662576687,0.24383561643835616,0.5,0.25,60
0.4318181818181818,0.0,0.0,0.0,0.5,85
0.5545454545454546,0.003067484662576687,0.13972602739726028,1.0,0.5,34
0.08181818181818182,0.0,0.8136986301369863,0.5,0.25,55
0.04090909090909091,0.0,0.8904109589041096,0.5,0.25,70
0.2545454545454545,0.0,0.052054794520547946,0.0,0.25,95
0.08181818181818182,0.003067484662576687,0.21095890410958903,0.0,0.25,119
0.18636363636363634,0.003067484662576687,0.0,0.0,0.25,100
0.022727272727272728,0.0,0.2876712328767123,0.0,0.0,400
0.18636363636363634,0.0,0.0,0.5,0.25,60
0.10909090909090909,0.0,0.663013698630137,0.0,0.0,145
0.46818181818181814,0.009202453987730062,0.17534246575342466,0.5,1.0,65
0.22727272727272727,0.003067484662576687,0.6383561643835617,0.5,0.0,185
0.08181818181818182,0.0,0.9013698630136986,0.0,0.25,175
0.004545454545454545,0.0,0.0,0.5,0.25,75
0.509090909090909,0.003067484662576687,0.4684931506849315,0.5,0.5,38
0.1590909090909091,0.006134969325153375,0.8438356164383561,0.0,0.25,475
0.1590909090909091,0.009202453987730062,0.7424657534246576,0.0,0.25,275
0.18636363636363634,0.0,0.9287671232876712,0.0,0.25,275
0.2636363636363636,0.0,0.09315068493150686,0.5,0.25,45
0.00909090909090909,0.006134969325153375,0.5452054794520548,0.5,0.5,55
